"streetlight_model","streetlight_type","streetlight_wattage","longitude","latitude"
"COBRA","IND","165.0","-117.14558271","32.90417208"
"COBRA","IND","165.0","-117.14577779","32.90466461"
"COBRA","IND","165.0","-117.15236611","32.91203947"
"COBRA","IND","165.0","-117.14526223","32.90525453"
"COBRA","IND","85.0","-117.14358425","32.90527932"
"COBRA","IND","85.0","-117.16132248","32.91770424"
"COBRA","IND","85.0","-117.16779256","32.90553237"
"COBRA","IND","55.0","-117.14919829","32.90763065"
"COBRA","IND","85.0","-117.16829986","32.90535724"
"COBRA","IND","55.0","-117.17095646","32.91236352"
"COBRA","IND","85.0","-117.16998668","32.9101025"
"COBRA","IND","85.0","-117.15492195","32.92016003"
"COBRA","IND","85.0","-117.16396453","32.91578348"
"COBRA","IND","85.0","-117.1575566","32.90182689"
"COBRA","IND","85.0","-117.15075076","32.9193704"
"COBRA","IND","85.0","-117.15796721","32.901241"
"COBRA","IND","85.0","-117.16305329","32.91139706"
"COBRA","IND","55.0","-117.14206799","32.93079329"
"COBRA","IND","55.0","-117.15397836","32.93338357"
"COBRA","IND","55.0","-117.15521674","32.93217745"
"COBRA","IND","55.0","-117.1521316","32.92452684"
"COBRA","IND","55.0","-117.1529015","32.92396843"
"COBRA","IND","85.0","-117.14078239","32.92734247"
"COBRA","IND","85.0","-117.14367482","32.91251488"
"COBRA","IND","85.0","-117.14369419","32.91293323"
"COBRA","IND","85.0","-117.1441691","32.91286094"
"COBRA","IND","165.0","-117.14407447","32.91249446"
"COBRA","IND","85.0","-117.15108062","32.9173743"
"COBRA","IND","85.0","-117.15310912","32.91611234"
"COBRA","IND","85.0","-117.15398603","32.9161196"
"COBRA","IND","85.0","-117.17415478","32.90826934"
"COBRA","IND","85.0","-117.14793011","32.90858884"
"COBRA","IND","85.0","-117.1544289","32.90205815"
"COBRA","IND","165.0","-117.14065685","32.89855256"
"COBRA","IND","165.0","-117.1400891","32.89862165"
"COBRA","IND","165.0","-117.1404656","32.89878933"
"COBRA","IND","165.0","-117.17050706","32.89883873"
"COBRA","IND","165.0","-117.17049891","32.8997484"
"COBRA","IND","165.0","-117.17029664","32.90068934"
"COBRA","IND","165.0","-117.17031099","32.90184021"
"COBRA","IND","165.0","-117.17083703","32.90165457"
"COBRA","IND","165.0","-117.17080968","32.90073026"
"COBRA","IND","165.0","-117.17097706","32.89983431"
"COBRA","IND","165.0","-117.17093062","32.89877593"
"COBRA","IND","165.0","-117.17120171","32.90517038"
"COBRA","IND","165.0","-117.17115249","32.90489895"
"COBRA","IND","165.0","-117.17044874","32.89851183"
"COBRA","IND","165.0","-117.17073017","32.90494737"
"COBRA","IND","165.0","-117.17078393","32.90521327"
"COBRA","IND","85.0","-117.16357137","32.91230098"
"COBRA","IND","85.0","-117.15079524","32.91090552"
"COBRA","IND","165.0","-117.16156452","32.90552131"
"COBRA","IND","85.0","-117.15044563","32.90524546"
"COBRA","IND","55.0","-117.17071412","32.90843761"
"COBRA","IND","165.0","-117.17280046","32.91169574"
"COBRA","IND","165.0","-117.17412004","32.91804708"
"COBRA","IND","85.0","-117.17262145","32.91838819"
"COBRA","IND","165.0","-117.17418256","32.91837696"
"COBRA","IND","55.0","-117.15021954","32.91754184"
"COBRA","IND","165.0","-117.1584275","32.92811668"
"COBRA","IND","165.0","-117.15865778","32.92816652"
"COBRA","HPS","250.0","-117.17483245","32.91802599"
"COBRA","IND","55.0","-117.15898394","32.92450755"
"COBRA","IND","55.0","-117.15474383","32.9133902"
"COBRA","IND","85.0","-117.1620732","32.90933676"
"COBRA","IND","85.0","-117.16197004","32.90901157"
"COBRA","IND","85.0","-117.16220178","32.90893313"
"COBRA","IND","85.0","-117.16234624","32.90927085"
"COBRA","IND","165.0","-117.17184437","32.91920963"
"COBRA","IND","165.0","-117.17088339","32.91948972"
"COBRA","IND","165.0","-117.1450063","32.90333181"
"COBRA","IND","165.0","-117.1450424","32.93170915"
"COBRA","IND","165.0","-117.14484473","32.93173739"
"COBRA","IND","165.0","-117.14502137","32.9321998"
"COBRA","IND","165.0","-117.14500034","32.93201978"
"COBRA","IND","165.0","-117.14457136","32.93213274"
"COBRA","IND","165.0","-117.14448305","32.9319633"
"COBRA","IND","165.0","-117.14375593","32.91584507"
"COBRA","IND","165.0","-117.14368999","32.91560114"
"COBRA","IND","165.0","-117.14409732","32.91553309"
"COBRA","IND","85.0","-117.14412386","32.91579377"
"COBRA","IND","165.0","-117.14369854","32.91400616"
"COBRA","IND","55.0","-117.16309927","32.91066354"
"SHOEBOX","LPS","0.0","-117.1397208","32.91525215"
"SHOEBOX","LPS","0.0","-117.13941235","32.91504387"
"BASKETBALL COURT","","0.0","-117.1396432","32.91472075"
"BASKETBALL COURT","","0.0","-117.13973016","32.9146387"
"BASKETBALL COURT","","0.0","-117.13992547","32.91492693"
"BASKETBALL COURT","","0.0","-117.14001573","32.9148378"
"BALLPARK LIGHTIING","","0.0","-117.14131333","32.91381814"
"BALLPARK LIGHTIING","","0.0","-117.14089684","32.91383196"
"BALLPARK LIGHTIING","","0.0","-117.14049981","32.91381787"
"BALLPARK LIGHTIING","","0.0","-117.13999","32.91414965"
"BALLPARK LIGHTIING","","0.0","-117.1400506","32.91384014"
"BALLPARK LIGHTIING","","0.0","-117.14003696","32.91347693"
"COBRA","HPS","250.0","-117.17033046","32.92030102"
"COBRA","IND","165.0","-117.17165554","32.91896332"
"COBRA","IND","165.0","-117.17112956","32.91970883"
"COBRA","IND","85.0","-117.16913705","32.92115154"
"COBRA","IND","165.0","-117.16989727","32.9202227"
"COBRA","IND","85.0","-117.16998783","32.92050917"
"COBRA","IND","","-117.14422601","32.9017603"
"COBRA","IND","85.0","-117.14443583","32.90204972"
"COBRA","IND","85.0","-117.16608091","32.90381253"
"SHOEBOX","","","-117.13998006","32.91302142"
"MISCELLANEOUS-MANYHEAD","","","-117.1399488","32.91327725"
"SHOEBOX","LPS","","-117.14003981","32.91311198"
"SHOEBOX","LPS","","-117.14005299","32.91368592"
"SHOEBOX","LPS","","-117.14005561","32.91402097"
"BALLPARK LIGHTIING","","","-117.13999697","32.91424319"
"COBRA","LPS","","-117.139765","32.91438789"
"SHOEBOX","LPS","","-117.13973549","32.91441491"
"SHOEBOX","LPS","","-117.1394587","32.91448816"
"BALLPARK LIGHTIING","","","-117.14169939","32.91427197"
"BALLPARK LIGHTIING","","","-117.14131984","32.91460887"
"BALLPARK LIGHTIING","","","-117.14007703","32.91439224"
"BALLPARK LIGHTIING","","","-117.13998889","32.91447662"
"BALLPARK LIGHTIING","","","-117.14023573","32.91463505"
"BALLPARK LIGHTIING","","","-117.14089264","32.91460921"
"SHOEBOX","LPS","","-117.14245624","32.91563073"
"SHOEBOX","LPS","","-117.14267678","32.91562285"
"SHOEBOX","LPS","","-117.14304707","32.91560872"
"SHOEBOX","LPS","","-117.14286334","32.91561322"
"SHOEBOX","LPS","","-117.14344935","32.91540811"
"SHOEBOX","LPS","","-117.1434395","32.91524926"
"SHOEBOX","LPS","","-117.14340231","32.91559132"
"SHOEBOX","LPS","","-117.14356977","32.91559043"
"SHOEBOX","LPS","","-117.14052889","32.91366221"
"SHOEBOX","LPS","","-117.14080514","32.91364509"
"SHOEBOX","LPS","","-117.14061208","32.91380452"
"SHOEBOX","LPS","","-117.14086351","32.91313682"
"SHOEBOX","LPS","","-117.14094486","32.91337085"
"SHOEBOX","LPS","","-117.14113318","32.91305346"
"SHOEBOX","LPS","","-117.14116272","32.91344291"
"SHOEBOX","LPS","","-117.14109701","32.91376603"
"SHOEBOX","LPS","","-117.14144301","32.91375814"
"COBRA","LPS","","-117.160017","32.91445244"
"COBRA","LPS","","-117.15982665","32.9147533"
"COBRA","LPS","","-117.15981224","32.91449135"
"COBRA","HPS","","-117.14845592","32.92489951"
"SHOEBOX","LPS","","-117.14852632","32.92453534"
"COBRA","LPS","","-117.14907577","32.92442249"
"SHOEBOX","LPS","","-117.14867049","32.92527212"
"SHOEBOX","LPS","","-117.14929794","32.92517796"
"SHOEBOX","LPS","","-117.14951335","32.92469221"
"SHOEBOX","LPS","","-117.14909187","32.92477518"
"SHOEBOX","LPS","","-117.14928294","32.92397122"
"SHOEBOX","LPS","","-117.14905479","32.92440433"
"COBRA","HPS","150.0","-117.17389846","32.90189878"
"COBRA","IND","55.0","-117.1397436","32.9154324"
"COBRA","IND","85.0","-117.14148276","32.9158081"
"COBRA","IND","55.0","-117.16795669","32.91401486"
"COBRA","IND","165.0","-117.1715389","32.90768351"
"COBRA","IND","85.0","-117.14546019","32.92337322"
"COBRA","IND","85.0","-117.16757892","32.90507278"
"COBRA","IND","85.0","-117.15675844","32.91749013"
"COBRA","IND","85.0","-117.14201649","32.89443923"
"COBRA","IND","85.0","-117.14890392","32.89453842"
"COBRA","IND","55.0","-117.1905486","32.89680772"
"COBRA","IND","165.0","-117.20121925","32.889858"
"COBRA","IND","55.0","-117.19309249","32.89390395"
"COBRA","IND","85.0","-117.1910246","32.89279511"
"COBRA","IND","85.0","-117.16780095","32.89002337"
"COBRA","IND","85.0","-117.1553911","32.88928908"
"COBRA","IND","85.0","-117.15156574","32.89096565"
"COBRA","IND","85.0","-117.15357023","32.88920033"
"COBRA","IND","85.0","-117.15346525","32.89383059"
"COBRA","IND","85.0","-117.1502","32.89416534"
"COBRA","IND","85.0","-117.14991571","32.89095036"
"COBRA","IND","85.0","-117.14680426","32.89143622"
"COBRA","IND","85.0","-117.14797135","32.89271624"
"COBRA","IND","85.0","-117.14684423","32.89065673"
"COBRA","IND","85.0","-117.15530349","32.89839054"
"COBRA","IND","85.0","-117.192197","32.89571183"
"COBRA","IND","85.0","-117.18946127","32.89525531"
"COBRA","IND","85.0","-117.19469955","32.89095485"
"COBRA","IND","85.0","-117.1502087","32.89250285"
"COBRA","IND","85.0","-117.14325323","32.89571583"
"COBRA","IND","55.0","-117.18802954","32.89598572"
"COBRA","IND","85.0","-117.18004939","32.88936271"
"COBRA","IND","85.0","-117.15901634","32.88916834"
"COBRA","IND","85.0","-117.15351812","32.89086867"
"COBRA","IND","85.0","-117.14665593","32.8900968"
"COBRA","IND","55.0","-117.19682545","32.89658064"
"COBRA","IND","85.0","-117.19653661","32.89051562"
"COBRA","IND","85.0","-117.1995307","32.89168559"
"COBRA","IND","85.0","-117.19567879","32.89238733"
"COBRA","IND","85.0","-117.15270945","32.88922236"
"COBRA","IND","85.0","-117.15178923","32.892655"
"COBRA","IND","85.0","-117.19777413","32.89492297"
"COBRA","IND","85.0","-117.19906935","32.88994338"
"COBRA","IND","85.0","-117.19508784","32.89108038"
"COBRA","IND","85.0","-117.15350431","32.89258977"
"COBRA","IND","55.0","-117.20803281","32.89656427"
"COBRA","IND","85.0","-117.13999802","32.8944461"
"COBRA","IND","165.0","-117.20092828","32.88995145"
"COBRA","IND","85.0","-117.18492884","32.89200952"
"COBRA","IND","85.0","-117.14058003","32.89597534"
"COBRA","IND","85.0","-117.14570148","32.89457431"
"COBRA","IND","55.0","-117.1911612","32.89517818"
"COBRA","IND","85.0","-117.1968855","32.89202072"
"COBRA","IND","85.0","-117.19955992","32.89381253"
"COBRA","IND","85.0","-117.20841835","32.86966675"
"COBRA","IND","85.0","-117.20975771","32.86826336"
"COBRA","IND","85.0","-117.20965526","32.86788991"
"COBRA","IND","85.0","-117.20949104","32.86754972"
"COBRA","IND","85.0","-117.21034345","32.85787709"
"COBRA","IND","85.0","-117.20340994","32.85030177"
"COBRA","IND","85.0","-117.19898756","32.85259396"
"COBRA","IND","85.0","-117.20005684","32.85464991"
"COBRA","IND","85.0","-117.19860827","32.85401731"
"COBRA","IND","85.0","-117.19819408","32.8558363"
"COBRA","IND","85.0","-117.19726853","32.85691927"
"COBRA","IND","85.0","-117.19635999","32.85791294"
"COBRA","IND","85.0","-117.19925573","32.85629903"
"COBRA","IND","85.0","-117.1997181","32.85877171"
"COBRA","IND","85.0","-117.19713787","32.85820025"
"COBRA","IND","85.0","-117.19847353","32.85906686"
"COBRA","IND","85.0","-117.20088446","32.85763372"
"COBRA","IND","85.0","-117.20401847","32.85837076"
"COBRA","IND","85.0","-117.19746892","32.86076769"
"COBRA","IND","85.0","-117.19618436","32.86020303"
"COBRA","IND","85.0","-117.19753967","32.85942864"
"COBRA","IND","85.0","-117.19449015","32.86150024"
"COBRA","IND","85.0","-117.19456698","32.85943082"
"COBRA","IND","85.0","-117.19064402","32.85720007"
"COBRA","IND","85.0","-117.19061882","32.85674286"
"COBRA","IND","85.0","-117.19442083","32.85462434"
"COBRA","IND","85.0","-117.19225849","32.85244913"
"COBRA","IND","85.0","-117.19204902","32.85335573"
"COBRA","IND","55.0","-117.19275035","32.8538407"
"COBRA","IND","85.0","-117.19600773","32.85380689"
"COBRA","IND","85.0","-117.18843176","32.85133335"
"COBRA","IND","85.0","-117.18652491","32.85881691"
"COBRA","IND","85.0","-117.18821511","32.86096615"
"COBRA","IND","85.0","-117.1865761","32.85945476"
"COBRA","IND","85.0","-117.18749821","32.85929658"
"COBRA","IND","85.0","-117.18950005","32.86063916"
"COBRA","IND","85.0","-117.20591035","32.85147919"
"COBRA","IND","85.0","-117.2027511","32.84841866"
"COBRA","IND","85.0","-117.20159619","32.84885823"
"COBRA","IND","85.0","-117.19935046","32.84937963"
"COBRA","IND","85.0","-117.19952034","32.84986487"
"COBRA","IND","85.0","-117.19521653","32.84849912"
"COBRA","IND","85.0","-117.19592835","32.84849977"
"COBRA","IND","55.0","-117.19679815","32.84712838"
"COBRA","IND","85.0","-117.18835576","32.84765956"
"COBRA","IND","85.0","-117.18553562","32.84945987"
"COBRA","HPS","150.0","-117.20108151","32.84592253"
"COBRA","IND","85.0","-117.18462684","32.85434673"
"COBRA","IND","85.0","-117.18292737","32.87807166"
"COBRA","IND","85.0","-117.17714941","32.88137567"
"COBRA","IND","85.0","-117.17201877","32.88162781"
"COBRA","IND","85.0","-117.16752685","32.88073419"
"COBRA","IND","85.0","-117.18024039","32.88856054"
"COBRA","IND","85.0","-117.1804296","32.88882446"
"COBRA","IND","85.0","-117.15665506","32.88779112"
"COBRA","IND","85.0","-117.20442508","32.87869128"
"COBRA","IND","85.0","-117.19758096","32.85279729"
"COBRA","IND","85.0","-117.17972736","32.88160954"
"COBRA","IND","85.0","-117.18162621","32.88238734"
"COBRA","IND","85.0","-117.20817838","32.85340155"
"COBRA","IND","85.0","-117.20345932","32.87869665"
"COBRA","IND","85.0","-117.20939197","32.86935965"
"COBRA","IND","85.0","-117.20929312","32.86697657"
"COBRA","IND","85.0","-117.20860537","32.86616939"
"COBRA","IND","85.0","-117.20114214","32.85155959"
"COBRA","IND","85.0","-117.20052992","32.85340311"
"COBRA","IND","85.0","-117.19628847","32.85914145"
"COBRA","IND","85.0","-117.19624214","32.86090898"
"COBRA","IND","85.0","-117.19770545","32.86013308"
"COBRA","IND","85.0","-117.1934362","32.86000237"
"COBRA","IND","85.0","-117.19092612","32.85120592"
"COBRA","IND","85.0","-117.19483721","32.85004962"
"COBRA","IND","85.0","-117.19493234","32.85231875"
"COBRA","IND","85.0","-117.18684328","32.85104083"
"COBRA","IND","85.0","-117.20895791","32.84806038"
"COBRA","IND","85.0","-117.20559677","32.84846153"
"COBRA","IND","85.0","-117.20079552","32.84857936"
"COBRA","IND","85.0","-117.18857416","32.8484577"
"COBRA","IND","85.0","-117.18814649","32.84946904"
"COBRA","IND","85.0","-117.18316655","32.84998988"
"COBRA","IND","85.0","-117.18470244","32.85407985"
"COBRA","IND","85.0","-117.17528493","32.88582324"
"COBRA","IND","85.0","-117.16571954","32.88366373"
"COBRA","IND","85.0","-117.20118393","32.85699033"
"COBRA","IND","85.0","-117.19466572","32.85209153"
"COBRA","IND","85.0","-117.20916891","32.86487597"
"COBRA","IND","85.0","-117.20034648","32.85025287"
"COBRA","IND","85.0","-117.19892934","32.85496052"
"COBRA","IND","85.0","-117.19822452","32.85517378"
"COBRA","IND","85.0","-117.19820062","32.85720854"
"COBRA","IND","85.0","-117.20436614","32.85933081"
"COBRA","IND","85.0","-117.19477596","32.86013006"
"COBRA","IND","85.0","-117.19075506","32.85602231"
"COBRA","IND","85.0","-117.19381531","32.85307058"
"COBRA","IND","85.0","-117.18767693","32.85224639"
"COBRA","IND","85.0","-117.18900142","32.85257115"
"COBRA","IND","85.0","-117.18663083","32.85703622"
"COBRA","IND","85.0","-117.18801423","32.85997941"
"COBRA","IND","85.0","-117.18967979","32.85998875"
"COBRA","IND","85.0","-117.20879102","32.84701519"
"COBRA","IND","85.0","-117.2067263","32.84782035"
"COBRA","IND","85.0","-117.20176492","32.84791956"
"COBRA","IND","85.0","-117.19983311","32.84816494"
"COBRA","IND","85.0","-117.20215055","32.84944125"
"COBRA","IND","85.0","-117.2006814","32.84780729"
"COBRA","IND","85.0","-117.19659376","32.84765198"
"COBRA","IND","85.0","-117.19105259","32.84708313"
"COBRA","IND","85.0","-117.19053156","32.85019494"
"COBRA","IND","85.0","-117.18793791","32.85007113"
"COBRA","IND","85.0","-117.18332808","32.85333216"
"COBRA","IND","85.0","-117.18245323","32.85334387"
"COBRA","IND","85.0","-117.1806848","32.88027031"
"COBRA","IND","85.0","-117.16947133","32.88534682"
"COBRA","IND","85.0","-117.1630915","32.88649763"
"COBRA","IND","85.0","-117.16575707","32.88242141"
"COBRA","IND","85.0","-117.18517589","32.85147651"
"COBRA","IND","85.0","-117.20717978","32.85410415"
"COBRA","IND","85.0","-117.18652256","32.87791567"
"COBRA","IND","85.0","-117.20794202","32.86779996"
"COBRA","IND","85.0","-117.20546203","32.85286437"
"COBRA","IND","85.0","-117.19950031","32.85057518"
"COBRA","IND","85.0","-117.19839637","32.85453664"
"COBRA","IND","85.0","-117.20361481","32.85911959"
"COBRA","IND","85.0","-117.20493088","32.85818201"
"COBRA","IND","85.0","-117.19850381","32.86105156"
"COBRA","IND","85.0","-117.19308275","32.86082004"
"COBRA","IND","85.0","-117.1931285","32.86158626"
"COBRA","IND","85.0","-117.19260161","32.85872273"
"COBRA","IND","85.0","-117.19526513","32.85939527"
"COBRA","IND","85.0","-117.18994883","32.85693815"
"COBRA","IND","85.0","-117.19587065","32.85545864"
"COBRA","IND","85.0","-117.19191207","32.8523023"
"COBRA","IND","85.0","-117.18727031","32.85243717"
"COBRA","IND","85.0","-117.1876402","32.85649125"
"COBRA","IND","85.0","-117.18642105","32.8575835"
"COBRA","IND","85.0","-117.18722495","32.85998447"
"COBRA","IND","85.0","-117.20759807","32.84744182"
"COBRA","IND","55.0","-117.20797311","32.84791871"
"COBRA","IND","85.0","-117.20568873","32.85001163"
"COBRA","IND","85.0","-117.19337934","32.84819819"
"COBRA","IND","85.0","-117.19241264","32.84942607"
"COBRA","IND","85.0","-117.18744454","32.84854934"
"COBRA","IND","85.0","-117.1874119","32.84919763"
"COBRA","IND","85.0","-117.18317355","32.84920475"
"COBRA","IND","85.0","-117.17842114","32.88024232"
"COBRA","IND","85.0","-117.17688656","32.88025432"
"COBRA","IND","85.0","-117.16919993","32.88255195"
"COBRA","IND","85.0","-117.16803476","32.88646682"
"COBRA","IND","85.0","-117.17099629","32.88373317"
"COBRA","IND","85.0","-117.17808923","32.88746005"
"COBRA","IND","85.0","-117.15899353","32.8872765"
"COBRA","IND","85.0","-117.16330795","32.88581677"
"COBRA","IND","85.0","-117.19568174","32.85217119"
"COBRA","IND","85.0","-117.20457486","32.85761726"
"COBRA","IND","85.0","-117.19010637","32.85997136"
"COBRA","IND","55.0","-117.18762622","32.88831558"
"COBRA","IND","85.0","-117.19238384","32.88241978"
"COBRA","IND","85.0","-117.19372545","32.8823573"
"COBRA","IND","85.0","-117.20943181","32.86357105"
"COBRA","IND","85.0","-117.20854863","32.86840148"
"COBRA","IND","85.0","-117.20900511","32.86990542"
"COBRA","IND","85.0","-117.20276719","32.85027851"
"COBRA","IND","85.0","-117.20268942","32.85475051"
"COBRA","IND","85.0","-117.20000291","32.85517114"
"COBRA","IND","85.0","-117.201383","32.85537647"
